"","genus","species","zsp","loc","park","month","day","year","status","family","date","julDay","genusSpecies","habtype","Num"
"1248","Craugastor","azueroensis",10.639483,"Cascada","y",10,17,2004,NA,"Craugastoridae",2004-10-17,227,"Craugastor_azueroensis","s",1
"1249","Craugastor","bransfordii",0.002595138,"Cascada","y",10,17,2004,NA,"Craugastoridae",2004-10-17,227,"Craugastor_bransfordii","s",1
"1250","Craugastor","crassidigitus",0,"Loop_Trail","y",10,16,2004,NA,"Craugastoridae",2004-10-16,226,"Craugastor_crassidigitus","t",1
"1251","Craugastor","crassidigitus",0,"Loop_Trail","y",10,16,2004,NA,"Craugastoridae",2004-10-16,226,"Craugastor_crassidigitus","t",1
"1252","Craugastor","crassidigitus",0.0436,"Verrugosa","y",10,30,2004,NA,"Craugastoridae",2004-10-30,240,"Craugastor_crassidigitus","t",1
"1253","Craugastor","crassidigitus",0.001166117,"Verrugosa","y",10,30,2004,NA,"Craugastoridae",2004-10-30,240,"Craugastor_crassidigitus","t",1
"1254","Craugastor","gollmeri",91.93647,"Verrugosa","y",10,26,2004,NA,"Craugastoridae",2004-10-26,236,"Craugastor_gollmeri","t",1
"1255","Craugastor","megacephalus",106941.96,"Rocky_Road","y",10,23,2004,NA,"Craugastoridae",2004-10-23,233,"Craugastor_megacephalus","t",1
"1256","Craugastor","talamancae",0,"Cascada","y",10,17,2004,NA,"Craugastoridae",2004-10-17,227,"Craugastor_talamancae","s",1
"1257","Craugastor","talamancae",0,"Cascada","y",10,17,2004,NA,"Craugastoridae",2004-10-17,227,"Craugastor_talamancae","s",1
"1258","Craugastor","talamancae",0,"Cascada","y",10,17,2004,NA,"Craugastoridae",2004-10-17,227,"Craugastor_talamancae","s",1
"1259","Craugastor","talamancae",496.9018,"Guabal","y",10,29,2004,NA,"Craugastoridae",2004-10-29,239,"Craugastor_talamancae","s",1
"1260","Craugastor","talamancae",0.0181,"Verrugosa","y",10,30,2004,NA,"Craugastoridae",2004-10-30,240,"Craugastor_talamancae","t",1
"1261","Espadarana","prosoblepon",0,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Espadarana_prosoblepon","s",1
"1262","Espadarana","prosoblepon",3.162612,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Espadarana_prosoblepon","s",1
"1263","Espadarana","prosoblepon",0,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Espadarana_prosoblepon","s",1
"1264","Espadarana","prosoblepon",0.001518491,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Espadarana_prosoblepon","s",1
"1265","Espadarana","prosoblepon",0.002182755,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Espadarana_prosoblepon","s",1
"1266","Espadarana","prosoblepon",0,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Espadarana_prosoblepon","s",1
"1267","Espadarana","prosoblepon",0,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Espadarana_prosoblepon","s",1
"1268","Espadarana","prosoblepon",0.001973944,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Espadarana_prosoblepon","s",1
"1269","Espadarana","prosoblepon",0.000844223,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Espadarana_prosoblepon","s",1
"1270","Espadarana","prosoblepon",0.001232842,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Espadarana_prosoblepon","s",1
"1271","Espadarana","prosoblepon",0,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Espadarana_prosoblepon","s",1
"1272","Espadarana","prosoblepon",7.766377,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Espadarana_prosoblepon","s",1
"1273","Espadarana","prosoblepon",0,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Espadarana_prosoblepon","s",1
"1274","Espadarana","prosoblepon",0,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Espadarana_prosoblepon","s",1
"1275","Espadarana","prosoblepon",0,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Espadarana_prosoblepon","s",1
"1276","Espadarana","prosoblepon",0,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Espadarana_prosoblepon","s",1
"1277","Espadarana","prosoblepon",0,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Espadarana_prosoblepon","s",1
"1278","Espadarana","prosoblepon",0.52025765,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Espadarana_prosoblepon","s",1
"1279","Espadarana","prosoblepon",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Espadarana_prosoblepon","s",1
"1280","Espadarana","prosoblepon",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Espadarana_prosoblepon","s",1
"1281","Espadarana","prosoblepon",0.28682724,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Espadarana_prosoblepon","s",1
"1282","Espadarana","prosoblepon",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Espadarana_prosoblepon","s",1
"1283","Espadarana","prosoblepon",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Espadarana_prosoblepon","s",1
"1284","Espadarana","prosoblepon",7.479785,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Espadarana_prosoblepon","s",1
"1285","Espadarana","prosoblepon",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Espadarana_prosoblepon","s",1
"1286","Espadarana","prosoblepon",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Espadarana_prosoblepon","s",1
"1287","Espadarana","prosoblepon",38.179046,"Loop_Stream","y",10,25,2004,NA,"Centrolenidae",2004-10-25,235,"Espadarana_prosoblepon","s",1
"1288","Espadarana","prosoblepon",189.75307,"Loop_Stream","y",10,25,2004,NA,"Centrolenidae",2004-10-25,235,"Espadarana_prosoblepon","s",1
"1289","Espadarana","prosoblepon",14803.206,"Loop_Stream","y",10,25,2004,NA,"Centrolenidae",2004-10-25,235,"Espadarana_prosoblepon","s",1
"1290","Espadarana","prosoblepon",8.0097385,"Loop_Stream","y",10,25,2004,NA,"Centrolenidae",2004-10-25,235,"Espadarana_prosoblepon","s",1
"1291","Espadarana","prosoblepon",0.07088677,"Silenciosa","y",10,26,2004,NA,"Centrolenidae",2004-10-26,236,"Espadarana_prosoblepon","s",1
"1292","Espadarana","prosoblepon",0,"Silenciosa","y",10,26,2004,NA,"Centrolenidae",2004-10-26,236,"Espadarana_prosoblepon","s",1
"1293","Espadarana","prosoblepon",0,"Silenciosa","y",10,26,2004,NA,"Centrolenidae",2004-10-26,236,"Espadarana_prosoblepon","s",1
"1294","Espadarana","prosoblepon",0.015953789,"Cascada","y",10,28,2004,NA,"Centrolenidae",2004-10-28,238,"Espadarana_prosoblepon","s",1
"1295","Espadarana","prosoblepon",0.045565195,"Cascada","y",10,28,2004,NA,"Centrolenidae",2004-10-28,238,"Espadarana_prosoblepon","s",1
"1296","Espadarana","prosoblepon",0.043659095,"Cascada","y",10,28,2004,NA,"Centrolenidae",2004-10-28,238,"Espadarana_prosoblepon","s",1
"1297","Espadarana","prosoblepon",11.7704526,"Cascada","y",10,28,2004,NA,"Centrolenidae",2004-10-28,238,"Espadarana_prosoblepon","s",1
"1298","Espadarana","prosoblepon",0,"Cascada","y",10,28,2004,NA,"Centrolenidae",2004-10-28,238,"Espadarana_prosoblepon","s",1
"1299","Espadarana","prosoblepon",11.348297,"Cascada","y",10,28,2004,NA,"Centrolenidae",2004-10-28,238,"Espadarana_prosoblepon","s",1
"1300","Espadarana","prosoblepon",0.0304,"Guabal","y",10,29,2004,NA,"Centrolenidae",2004-10-29,239,"Espadarana_prosoblepon","s",1
"1302","Hyalinobatrachium","colymbiphyllum",0,"Cascada","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Hyalinobatrachium_colymbiphyllum","s",1
"1303","Hyalinobatrachium","colymbiphyllum",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Hyalinobatrachium_colymbiphyllum","s",1
"1304","Hyalinobatrachium","colymbiphyllum",0.13156518,"Guabal","y",10,23,2004,NA,"Centrolenidae",2004-10-23,233,"Hyalinobatrachium_colymbiphyllum","s",1
"1305","Hyalinobatrachium","colymbiphyllum",0.006374733,"Guabal","y",10,23,2004,NA,"Centrolenidae",2004-10-23,233,"Hyalinobatrachium_colymbiphyllum","s",1
"1306","Hyalinobatrachium","colymbiphyllum",0.029147122,"Guabal","y",10,23,2004,NA,"Centrolenidae",2004-10-23,233,"Hyalinobatrachium_colymbiphyllum","s",1
"1307","Hyalinobatrachium","colymbiphyllum",0.030780531,"Guabal","y",10,23,2004,NA,"Centrolenidae",2004-10-23,233,"Hyalinobatrachium_colymbiphyllum","s",1
"1308","Hyalinobatrachium","colymbiphyllum",0.028333459,"Silenciosa","y",10,26,2004,NA,"Centrolenidae",2004-10-26,236,"Hyalinobatrachium_colymbiphyllum","s",1
"1309","Hyalinobatrachium","colymbiphyllum",0,"Silenciosa","y",10,26,2004,NA,"Centrolenidae",2004-10-26,236,"Hyalinobatrachium_colymbiphyllum","s",1
"1310","Hyalinobatrachium","colymbiphyllum",3.8877286,"Cascada","y",10,28,2004,NA,"Centrolenidae",2004-10-28,238,"Hyalinobatrachium_colymbiphyllum","s",1
"1311","Hyalinobatrachium","colymbiphyllum",8.755876,"Cascada","y",10,28,2004,NA,"Centrolenidae",2004-10-28,238,"Hyalinobatrachium_colymbiphyllum","s",1
"1312","Hyalinobatrachium","colymbiphyllum",0.0913,"Guabal","y",10,29,2004,NA,"Centrolenidae",2004-10-29,239,"Hyalinobatrachium_colymbiphyllum","s",1
"1313","Hyalinobatrachium","colymbiphyllum",0,"Guabal","y",10,29,2004,NA,"Centrolenidae",2004-10-29,239,"Hyalinobatrachium_colymbiphyllum","s",1
"1314","Hyalinobatrachium","colymbiphyllum",0.00014,"Guabal","y",10,29,2004,NA,"Centrolenidae",2004-10-29,239,"Hyalinobatrachium_colymbiphyllum","s",1
"1315","Hyalinobatrachium","talamancae",0,"Rocky_Road","y",10,17,2004,NA,"Centrolenidae",2004-10-17,227,"Hyalinobatrachium_talamancae","t",1
"1316","Hyloscirtus","colymba",0,"Loop_Stream","y",10,16,2004,NA,"Hylidae",2004-10-16,226,"Hyloscirtus_colymba","s",1
"1317","Hyloscirtus","colymba",328.25737,"Cascada","y",10,17,2004,NA,"Hylidae",2004-10-17,227,"Hyloscirtus_colymba","s",1
"1318","Hyloscirtus","colymba",1.0548072,"Cascada","y",10,17,2004,NA,"Hylidae",2004-10-17,227,"Hyloscirtus_colymba","s",1
"1319","Hyloscirtus","colymba",107.49024,"Guabal","y",10,23,2004,NA,"Hylidae",2004-10-23,233,"Hyloscirtus_colymba","s",1
"1320","Hyloscirtus","colymba",133.40847,"Loop_Stream","y",10,25,2004,"Dying","Hylidae",2004-10-25,235,"Hyloscirtus_colymba","s",1
"1321","Hyloscirtus","colymba",12.493978,"Cascada","y",10,28,2004,NA,"Hylidae",2004-10-28,238,"Hyloscirtus_colymba","s",1
"1322","Hyloscirtus","colymba",9.785901,"Cascada","y",10,28,2004,NA,"Hylidae",2004-10-28,238,"Hyloscirtus_colymba","s",1
"1323","Hyloscirtus","colymba",0.066770844,"Cascada","y",10,28,2004,NA,"Hylidae",2004-10-28,238,"Hyloscirtus_colymba","s",1
"1324","Hyloscirtus","palmeri",1.0614483,"Loop_Stream","y",10,16,2004,NA,"Hylidae",2004-10-16,226,"Hyloscirtus_palmeri","s",1
"1325","Hyloscirtus","palmeri",0.05420047,"Cascada","y",10,17,2004,NA,"Hylidae",2004-10-17,227,"Hyloscirtus_palmeri","s",1
"1326","Hyloscirtus","palmeri",56.97777,"Silenciosa","y",10,22,2004,NA,"Hylidae",2004-10-22,232,"Hyloscirtus_palmeri","s",1
"1327","Hyloscirtus","palmeri",5.181457,"Guabal","y",10,23,2004,NA,"Hylidae",2004-10-23,233,"Hyloscirtus_palmeri","s",1
"1328","Hyloscirtus","palmeri",390.81311,"Guabal","y",10,23,2004,NA,"Hylidae",2004-10-23,233,"Hyloscirtus_palmeri","s",1
"1329","Hyloscirtus","palmeri",11.311736,"Guabal","y",10,23,2004,NA,"Hylidae",2004-10-23,233,"Hyloscirtus_palmeri","s",1
"1360","Pristimantis","cruentus",0,"Loop_Stream","y",10,16,2004,NA,"Strabomantidae",2004-10-16,226,"Pristimantis_cruentus","s",1
"1361","Pristimantis","cruentus",2.0003077,"Loop_Stream","y",10,16,2004,NA,"Strabomantidae",2004-10-16,226,"Pristimantis_cruentus","s",1
"1362","Pristimantis","cruentus",0.00944687,"Loop_Stream","y",10,16,2004,NA,"Strabomantidae",2004-10-16,226,"Pristimantis_cruentus","s",1
"1363","Pristimantis","cruentus",0,"Loop_Stream","y",10,16,2004,NA,"Strabomantidae",2004-10-16,226,"Pristimantis_cruentus","s",1
"1364","Pristimantis","cruentus",0,"Loop_Stream","y",10,16,2004,NA,"Strabomantidae",2004-10-16,226,"Pristimantis_cruentus","s",1
"1365","Pristimantis","cruentus",0,"Loop_Stream","y",10,16,2004,NA,"Strabomantidae",2004-10-16,226,"Pristimantis_cruentus","s",1
"1366","Pristimantis","cruentus",0,"Cascada","y",10,17,2004,NA,"Strabomantidae",2004-10-17,227,"Pristimantis_cruentus","s",1
"1367","Pristimantis","cruentus",4.4562142,"Cascada","y",10,17,2004,NA,"Strabomantidae",2004-10-17,227,"Pristimantis_cruentus","s",1
"1368","Pristimantis","cruentus",0.00753359,"Cascada","y",10,17,2004,NA,"Strabomantidae",2004-10-17,227,"Pristimantis_cruentus","s",1
"1369","Pristimantis","cruentus",7.91e-05,"Cascada","y",10,17,2004,NA,"Strabomantidae",2004-10-17,227,"Pristimantis_cruentus","s",1
"1370","Pristimantis","cruentus",1.5522336,"Cascada","y",10,17,2004,NA,"Strabomantidae",2004-10-17,227,"Pristimantis_cruentus","s",1
"1371","Pristimantis","cruentus",1.5506898,"Cascada","y",10,17,2004,NA,"Strabomantidae",2004-10-17,227,"Pristimantis_cruentus","s",1
"1372","Pristimantis","cruentus",0,"Cascada","y",10,17,2004,NA,"Strabomantidae",2004-10-17,227,"Pristimantis_cruentus","s",1
"1373","Pristimantis","cruentus",0,"Cascada","y",10,17,2004,NA,"Strabomantidae",2004-10-17,227,"Pristimantis_cruentus","s",1
"1374","Pristimantis","cruentus",0,"Silenciosa","y",10,22,2004,NA,"Strabomantidae",2004-10-22,232,"Pristimantis_cruentus","s",1
"1375","Pristimantis","cruentus",0.001602591,"Silenciosa","y",10,22,2004,NA,"Strabomantidae",2004-10-22,232,"Pristimantis_cruentus","s",1
"1376","Pristimantis","cruentus",125.12395,"Guabal","y",10,23,2004,NA,"Strabomantidae",2004-10-23,233,"Pristimantis_cruentus","s",1
"1377","Pristimantis","cruentus",413.8039,"Guabal","y",10,23,2004,NA,"Strabomantidae",2004-10-23,233,"Pristimantis_cruentus","s",1
"1378","Pristimantis","cruentus",24.841082,"Guabal","y",10,23,2004,NA,"Strabomantidae",2004-10-23,233,"Pristimantis_cruentus","s",1
"1379","Pristimantis","cruentus",25.283265,"Guabal","y",10,23,2004,NA,"Strabomantidae",2004-10-23,233,"Pristimantis_cruentus","s",1
"1380","Pristimantis","cruentus",71.907884,"Guabal","y",10,23,2004,NA,"Strabomantidae",2004-10-23,233,"Pristimantis_cruentus","s",1
"1381","Pristimantis","cruentus",4.6732597,"Loop_Stream","y",10,25,2004,NA,"Strabomantidae",2004-10-25,235,"Pristimantis_cruentus","s",1
"1382","Pristimantis","cruentus",17.213032,"Loop_Stream","y",10,25,2004,NA,"Strabomantidae",2004-10-25,235,"Pristimantis_cruentus","s",1
"1383","Pristimantis","cruentus",32.553867,"Cascada","y",10,28,2004,NA,"Strabomantidae",2004-10-28,238,"Pristimantis_cruentus","s",1
"1384","Pristimantis","cruentus",1399.6335,"Cascada","y",10,28,2004,NA,"Strabomantidae",2004-10-28,238,"Pristimantis_cruentus","s",1
"1385","Pristimantis","cruentus",0.070413165,"Cascada","y",10,28,2004,NA,"Strabomantidae",2004-10-28,238,"Pristimantis_cruentus","s",1
"1386","Pristimantis","cruentus",0.0802304,"Cascada","y",10,28,2004,NA,"Strabomantidae",2004-10-28,238,"Pristimantis_cruentus","s",1
"1387","Pristimantis","cruentus",0.08543534,"Cascada","y",10,28,2004,NA,"Strabomantidae",2004-10-28,238,"Pristimantis_cruentus","s",1
"1388","Pristimantis","cruentus",7420.016,"Cascada","y",10,28,2004,NA,"Strabomantidae",2004-10-28,238,"Pristimantis_cruentus","s",1
"1389","Pristimantis","museosus",10781.344,"Cascada","y",10,17,2004,NA,"Strabomantidae",2004-10-17,227,"Pristimantis_museosus","s",1
"1390","Sachatamia","albomaculata",88.97418,"Loop_Stream","y",10,25,2004,"Dying","Centrolenidae",2004-10-25,235,"Sachatamia_albomaculata","s",1
"1391","Sachatamia","albomaculata",43.265018,"Loop_Stream","y",10,25,2004,NA,"Centrolenidae",2004-10-25,235,"Sachatamia_albomaculata","s",1
"1392","Sachatamia","albomaculata",0,"Cascada","y",10,28,2004,NA,"Centrolenidae",2004-10-28,238,"Sachatamia_albomaculata","s",1
"1393","Sachatamia","albomaculata",0,"Guabal","y",10,29,2004,NA,"Centrolenidae",2004-10-29,239,"Sachatamia_albomaculata","s",1
"1394","Sachatamia","ilex",0,"Loop_Stream","y",10,16,2004,NA,"Centrolenidae",2004-10-16,226,"Sachatamia_ilex","s",1
"1395","Sachatamia","ilex",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Sachatamia_ilex","s",1
"1396","Sachatamia","ilex",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Sachatamia_ilex","s",1
"1397","Sachatamia","ilex",0.007878303,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Sachatamia_ilex","s",1
"1398","Sachatamia","ilex",0,"Silenciosa","y",10,22,2004,NA,"Centrolenidae",2004-10-22,232,"Sachatamia_ilex","s",1
"1399","Sachatamia","ilex",0.044024196,"Silenciosa","y",10,26,2004,NA,"Centrolenidae",2004-10-26,236,"Sachatamia_ilex","s",1
"1400","Sachatamia","ilex",0.094072685,"Silenciosa","y",10,26,2004,NA,"Centrolenidae",2004-10-26,236,"Sachatamia_ilex","s",1
"1401","Sachatamia","ilex",0,"Verrugosa","y",10,30,2004,NA,"Centrolenidae",2004-10-30,240,"Sachatamia_ilex","t",1
"1402","Silverstonia","nubicola",1284.846,"Cascada","y",10,28,2004,"Dying","Dendrobatidae",2004-10-28,238,"Silverstonia_nubicola","s",1
"1403","Silverstonia","nubicola",2169.6482,"Cascada","y",10,28,2004,"Dying","Dendrobatidae",2004-10-28,238,"Silverstonia_nubicola","s",1
"1404","Silverstonia","nubicola",98.262024,"Loop_Stream","y",10,31,2004,"Dead","Dendrobatidae",2004-10-31,241,"Silverstonia_nubicola","s",1
"1405","Strabomantis","bufoniformis",130.26986,"Loop_Stream","y",10,25,2004,NA,"Strabomantidae",2004-10-25,235,"Strabomantis_bufoniformis","s",1
"1406","Strabomantis","bufoniformis",69740.625,"Silenciosa","y",10,26,2004,"Dead","Strabomantidae",2004-10-26,236,"Strabomantis_bufoniformis","s",1
"1407","Strabomantis","bufoniformis",136392.33,"Silenciosa","y",10,30,2004,NA,"Strabomantidae",2004-10-30,240,"Strabomantis_bufoniformis","s",1
"1466","Atelopus","varius",0,"Cascada","y",3,5,2004,NA,"Bufonidae",2004-03-05,1,"Atelopus_varius","s",1
"1467","Atelopus","varius",0,"Cascada","y",3,5,2004,NA,"Bufonidae",2004-03-05,1,"Atelopus_varius","s",1
"1468","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1469","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1470","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1471","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1472","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1473","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1474","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1475","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1476","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1477","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1478","Atelopus","varius",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Atelopus_varius","s",1
"1479","Bolitoglossa","colonnea",0,"Silenciosa","y",3,4,2004,NA,"Plethodontidae",2004-03-04,0,"Bolitoglossa_colonnea","s",1
"1480","Bolitoglossa","colonnea",0,"Silenciosa","y",3,4,2004,NA,"Plethodontidae",2004-03-04,0,"Bolitoglossa_colonnea","s",1
"1486","Bolitoglossa","schizodactyla",0,"Guabal","y",3,6,2004,NA,"Plethodontidae",2004-03-06,2,"Bolitoglossa_schizodactyla","s",1
"1487","Bolitoglossa","schizodactyla",0,"Guabal","y",3,6,2004,NA,"Plethodontidae",2004-03-06,2,"Bolitoglossa_schizodactyla","s",1
"1502","Bufo","coniferus",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Bufo_coniferus","s",1
"1505","Bufo","haematiticus",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Bufo_haematiticus","s",1
"1506","Bufo","haematiticus",0,"Guabal","y",3,6,2004,NA,"Bufonidae",2004-03-06,2,"Bufo_haematiticus","s",1
"1521","Colostethus","panamansis",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Colostethus_panamansis","s",1
"1522","Colostethus","panamansis",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Colostethus_panamansis","s",1
"1523","Colostethus","panamansis",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Colostethus_panamansis","s",1
"1524","Colostethus","panamansis",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Colostethus_panamansis","s",1
"1525","Colostethus","panamansis",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Colostethus_panamansis","s",1
"1526","Colostethus","panamansis",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Colostethus_panamansis","s",1
"1527","Colostethus","panamansis",0,"Cascada","y",3,5,2004,NA,"Dendrobatidae",2004-03-05,1,"Colostethus_panamansis","s",1
"1528","Colostethus","panamansis",0,"Guabal","y",3,6,2004,NA,"Dendrobatidae",2004-03-06,2,"Colostethus_panamansis","s",1
"1529","Colostethus","panamansis",0,"Guabal","y",3,6,2004,NA,"Dendrobatidae",2004-03-06,2,"Colostethus_panamansis","s",1
"1530","Craugastor","azueroensis",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_azueroensis","s",1
"1531","Craugastor","azueroensis",0,"Guabal","y",3,6,2004,NA,"Craugastoridae",2004-03-06,2,"Craugastor_azueroensis","s",1
"1532","Craugastor","azueroensis",0,"Guabal","y",3,6,2004,NA,"Craugastoridae",2004-03-06,2,"Craugastor_azueroensis","s",1
"1535","Craugastor","crassidigitus",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_crassidigitus","s",1
"1536","Craugastor","crassidigitus",0,"Verrugosa","y",3,7,2004,NA,"Craugastoridae",2004-03-07,3,"Craugastor_crassidigitus","t",1
"1544","Craugastor","gollmeri",0,"Verrugosa","y",3,7,2004,NA,"Craugastoridae",2004-03-07,3,"Craugastor_gollmeri","t",1
"1549","Craugastor","punctariolus",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_punctariolus","s",1
"1550","Craugastor","punctariolus",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_punctariolus","s",1
"1551","Craugastor","punctariolus",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_punctariolus","s",1
"1552","Craugastor","punctariolus",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_punctariolus","s",1
"1553","Craugastor","punctariolus",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_punctariolus","s",1
"1554","Craugastor","punctariolus",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_punctariolus","s",1
"1555","Craugastor","punctariolus",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_punctariolus","s",1
"1556","Craugastor","punctariolus",0,"Cascada","y",3,5,2004,NA,"Craugastoridae",2004-03-05,1,"Craugastor_punctariolus","s",1
"1557","Craugastor","punctariolus",0,"Guabal","y",3,6,2004,NA,"Craugastoridae",2004-03-06,2,"Craugastor_punctariolus","s",1
"1558","Craugastor","punctariolus",0,"Guabal","y",3,6,2004,NA,"Craugastoridae",2004-03-06,2,"Craugastor_punctariolus","s",1
"1559","Craugastor","punctariolus",0,"Guabal","y",3,6,2004,NA,"Craugastoridae",2004-03-06,2,"Craugastor_punctariolus","s",1
"1560","Craugastor","punctariolus",0,"Guabal","y",3,6,2004,NA,"Craugastoridae",2004-03-06,2,"Craugastor_punctariolus","s",1
"1561","Craugastor","punctariolus",0,"Guabal","y",3,6,2004,NA,"Craugastoridae",2004-03-06,2,"Craugastor_punctariolus","s",1
"1562","Craugastor","punctariolus",0,"Guabal","y",3,6,2004,NA,"Craugastoridae",2004-03-06,2,"Craugastor_punctariolus","s",1
"1566","Craugastor","talamancae",0,"Guabal","y",3,6,2004,NA,"Craugastoridae",2004-03-06,2,"Craugastor_talamancae","s",1
"1594","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1595","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1596","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1597","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1598","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1599","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
"1600","Espadarana","prosoblepon",0,"Cascada","y",3,5,2004,NA,"Centrolenidae",2004-03-05,1,"Espadarana_prosoblepon","s",1
